row,column,depth
25.057723999023438,71.3880615234375,1.6712236404418945
25.057723999023438,71.3880615234375,1.6712236404418945
54.369285583496094,61.28412628173828,1.6937131881713867
54.369285583496094,61.28412628173828,1.6937131881713867
48.322078704833984,74.29815673828125,1.7461258172988892
45.65407943725586,42.408390045166016,1.54472815990448
10.747604370117188,77.2218246459961,1.6537481546401978
45.65407943725586,42.408390045166016,1.54472815990448
22.417903900146484,15.653650283813477,1.3333193063735962
22.417903900146484,15.653650283813477,1.3333193063735962
37.59673309326172,59.16660690307617,1.6539028882980347
43.92755126953125,45.305931091308594,1.5634360313415527
11.835253715515137,25.906415939331055,1.3603068590164185
27.635080337524414,22.1343936920166,1.362293004989624
52.48856735229492,9.196992874145508,1.3023343086242676
54.40983581542969,45.33481216430664,1.561690092086792
50.18624496459961,57.76030731201172,1.677351474761963
12.444896697998047,32.97481155395508,1.4125418663024902
54.60496520996094,50.92264175415039,1.6209526062011719
54.60496520996094,50.92264175415039,1.6209526062011719
36.39473342895508,30.1582088470459,1.4139763116836548
36.39473342895508,30.1582088470459,1.4139763116836548
51.470542907714844,76.0230712890625,1.7706503868103027
6.925334453582764,46.644195556640625,1.5072051286697388
53.47025680541992,31.4534854888916,1.4935768842697144
51.43762969970703,14.640335083007812,1.340169072151184
5.112250328063965,25.266799926757812,1.353871464729309
9.02058219909668,28.598045349121094,1.3819289207458496
9.02058219909668,28.598045349121094,1.3819289207458496
26.187082290649414,109.2287826538086,1.9546685218811035
31.31391143798828,112.50041198730469,2.0169785022735596
56.528324127197266,152.61770629882812,2.3949697017669678
53.3227653503418,147.86618041992188,2.399169921875
53.3227653503418,147.86618041992188,2.399169921875
56.54015350341797,146.54222106933594,2.3473398685455322
46.4995231628418,146.38616943359375,2.430706024169922
12.856913566589355,129.166015625,2.160717248916626
18.213891983032227,131.4737091064453,2.1421873569488525
25.471158981323242,131.89816284179688,2.128396987915039
19.287948608398438,88.03889465332031,1.715563416481018
17.182079315185547,132.80801391601562,2.192007303237915
35.69937515258789,133.09478759765625,2.133668899536133
20.903316497802734,143.28616333007812,2.315526247024536
14.601280212402344,89.08963775634766,1.713906168937683
24.2802734375,89.23975372314453,1.7433379888534546
35.69937515258789,133.09478759765625,2.133668899536133
14.685144424438477,133.55038452148438,2.2254996299743652
39.220115661621094,141.0225372314453,2.2317445278167725
41.40435791015625,134.32818603515625,2.1592557430267334
55.64591979980469,140.29147338867188,2.358659267425537
42.412322998046875,139.5428924560547,2.191171646118164
40.230857849121094,139.40072631835938,2.1762938499450684
45.775604248046875,138.8319091796875,2.224701166152954
5.301021575927734,95.46560668945312,1.7321381568908691
3.1463117599487305,94.00669860839844,1.7224878072738647
31.9644718170166,137.15505981445312,2.2244114875793457
32.65034103393555,134.7248077392578,2.1741342544555664
40.250938415527344,146.15548706054688,2.346445083618164
41.80964279174805,228.4993133544922,2.623715400695801
33.0645751953125,228.0814208984375,2.7553346157073975
39.478336334228516,229.61181640625,2.671931743621826
29.54955291748047,229.87721252441406,2.7114055156707764
30.39305877685547,226.87289428710938,2.7756669521331787
31.905336380004883,226.38626098632812,2.775486469268799
48.28640365600586,237.08047485351562,2.294555425643921
33.49345397949219,233.4625244140625,2.6737303733825684
41.435123443603516,216.02685546875,2.8294854164123535
43.9294319152832,223.13003540039062,2.710676431655884
26.037485122680664,236.11770629882812,2.6802406311035156
37.0026741027832,234.65692138671875,2.588162660598755
40.95717239379883,218.12533569335938,2.808868169784546
45.1523551940918,228.75225830078125,2.599802255630493
45.90545654296875,230.39077758789062,2.5785624980926514
47.004180908203125,211.6126251220703,2.8431997299194336
38.719627380371094,224.59976196289062,2.7286531925201416
38.719627380371094,224.59976196289062,2.7286531925201416
29.69367790222168,225.51763916015625,2.781920909881592
38.54987716674805,226.23947143554688,2.7207882404327393
48.619964599609375,230.621826171875,2.532499313354492
