row,column,depth
15.36727237701416,40.00458526611328,6.014149188995361
51.75469970703125,76.5169906616211,4.873579978942871
51.75469970703125,76.5169906616211,4.873579978942871
41.31647872924805,74.41765594482422,4.939279079437256
19.413211822509766,38.16597366333008,5.88543176651001
18.80092430114746,35.85868835449219,5.914944648742676
16.649221420288086,45.39780807495117,5.920207977294922
20.228858947753906,34.46831512451172,5.949893951416016
17.035614013671875,49.58435821533203,5.856001377105713
5.565408706665039,70.60922241210938,5.800709247589111
12.790807723999023,49.70847702026367,5.986056804656982
25.02625846862793,31.940601348876953,5.842827320098877
26.989892959594727,11.958935737609863,5.619417190551758
26.989892959594727,11.958935737609863,5.619417190551758
11.59070110321045,67.88246154785156,5.737933158874512
25.299604415893555,29.09577751159668,5.828164577484131
24.663389205932617,27.099884033203125,5.827617645263672
38.82765579223633,65.55137634277344,4.922173500061035
12.712437629699707,59.72593307495117,5.802221775054932
12.712437629699707,59.72593307495117,5.802221775054932
48.80948257446289,60.54262924194336,4.879273891448975
52.165916442871094,21.355907440185547,4.730301856994629
16.55127716064453,65.09999084472656,5.6937055587768555
41.71268844604492,63.220096588134766,4.930010795593262
54.17991638183594,15.992443084716797,4.7028374671936035
32.70271682739258,18.575576782226562,5.432570934295654
26.747764587402344,15.082501411437988,5.623523235321045
13.566513061523438,57.38269805908203,5.9493842124938965
23.02569007873535,39.02937316894531,5.806453227996826
44.03557586669922,57.55777359008789,4.974325180053711
44.03557586669922,57.55777359008789,4.974325180053711
57.330196380615234,157.42025756835938,4.411534786224365
50.47366714477539,156.39569091796875,4.4838056564331055
57.28654479980469,154.22705078125,4.468204021453857
29.547801971435547,128.3468780517578,5.333096504211426
25.405458450317383,125.865478515625,5.36860466003418
42.12978744506836,85.12815856933594,5.038731098175049
46.928993225097656,85.95075225830078,5.073036193847656
44.59049987792969,86.2901382446289,5.068713188171387
40.559452056884766,86.37110900878906,5.03164529800415
40.45549011230469,87.83535766601562,5.073971748352051
32.1827507019043,121.90496826171875,5.34496545791626
23.261587142944336,116.52333068847656,5.1656293869018555
23.261587142944336,116.52333068847656,5.1656293869018555
26.88177490234375,116.26776123046875,5.177809238433838
32.09114074707031,115.60577392578125,5.180150508880615
25.16069221496582,111.98103332519531,5.206421852111816
24.827465057373047,108.10919189453125,5.28908634185791
36.60703659057617,108.05537414550781,5.183409690856934
31.681758880615234,106.66651153564453,5.221792697906494
38.622276306152344,103.06344604492188,5.185305118560791
38.622276306152344,103.06344604492188,5.185305118560791
38.52299880981445,99.91885375976562,5.148543834686279
56.48677444458008,188.19972229003906,4.511599540710449
53.17087936401367,168.1417236328125,4.490524768829346
