row,column,depth
36.60676574707031,139.09719848632812,3.5863585472106934
44.94303512573242,138.234375,3.4797091484069824
31.436880111694336,138.04132080078125,3.606766939163208
39.09916687011719,140.4132843017578,3.585486888885498
30.234708786010742,129.391845703125,3.546128034591675
45.09931564331055,141.01707458496094,3.495945453643799
13.660818099975586,155.770263671875,3.8754379749298096
36.50278091430664,141.40176391601562,3.5641226768493652
47.899574279785156,141.75746154785156,3.491710662841797
21.471065521240234,154.83055114746094,3.8261194229125977
21.739896774291992,154.214111328125,3.809624671936035
22.56968879699707,143.78431701660156,3.727674961090088
39.474117279052734,144.49520874023438,3.585394859313965
48.90882110595703,144.63619995117188,3.521528482437134
11.96094799041748,108.39899444580078,3.417372703552246
8.171470642089844,152.78207397460938,3.8568222522735596
35.67599105834961,148.1168212890625,3.643447160720825
38.51222229003906,148.57740783691406,3.637906312942505
10.355265617370605,152.89334106445312,3.8397178649902344
41.03168869018555,138.3074951171875,3.568213701248169
45.66389083862305,145.720458984375,3.5478506088256836
48.58911895751953,118.91927337646484,3.439115524291992
25.05462074279785,138.0625457763672,3.6440682411193848
42.42615509033203,232.38552856445312,4.282345771789551
52.19404602050781,232.2696533203125,4.1474761962890625
13.710738182067871,163.72251892089844,4.014564037322998
13.710738182067871,163.72251892089844,4.014564037322998
25.306211471557617,186.7575225830078,4.3784260749816895
44.92350387573242,235.39422607421875,4.193473815917969
44.5703010559082,231.7017059326172,4.227960109710693
54.613285064697266,229.5105743408203,4.136597633361816
51.06196212768555,228.90499877929688,4.190798282623291
47.55674743652344,179.8127899169922,4.069482803344727
48.66314697265625,227.33718872070312,4.237828254699707
48.66314697265625,227.33718872070312,4.237828254699707
32.92116165161133,238.22508239746094,4.289114952087402
9.59774398803711,178.62586975097656,4.284971714019775
55.99139404296875,226.28533935546875,4.176489353179932
11.457999229431152,166.87892150878906,4.08757209777832
42.695640563964844,176.885498046875,4.0413103103637695
41.564125061035156,176.69273376464844,4.049715042114258
41.564125061035156,176.69273376464844,4.049715042114258
16.707523345947266,173.6351776123047,4.1570725440979
54.58295440673828,235.41790771484375,4.087200164794922
46.2451057434082,303.65301513671875,2.897737979888916
49.091182708740234,311.3152160644531,1.4786263704299927
27.596834182739258,310.13653564453125,2.9227209091186523
